file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMapEntry.java,com.google.common.collect.ImmutableMapEntry,getNextInKeyBucket/0,false,77,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMapEntry.java,com.google.common.collect.ImmutableMapEntry,createEntryArray/1[int],false,48,3,3,3,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,8,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMapEntry.java,com.google.common.collect.ImmutableMapEntry,getNextInValueBucket/0,false,81,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMapEntry.java,com.google.common.collect.ImmutableMapEntry,"ImmutableMapEntry/2[K,V]",true,52,3,1,0,1,1,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMapEntry.java,com.google.common.collect.ImmutableMapEntry,isReusable/0,false,89,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readLong/0,false,135,3,3,1,2,1,2,11,1,8,0,2,1,1,0,0,0,0,0,0,8,0,0,0,0,0,37,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readUTF/0,false,178,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,skipBytes/1[int],false,74,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readAndCheckByte/0,false,230,0,3,3,0,2,1,7,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,29,2,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readLine/0,false,59,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readFully/1[byte[]],false,64,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,"readFully/3[byte[],int,int]",false,69,2,1,0,1,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readByte/0,false,212,2,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readUnsignedByte/0,false,80,1,2,2,0,2,1,7,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,9,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readDouble/0,false,172,2,1,0,1,1,2,3,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readShort/0,false,192,2,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readUnsignedShort/0,false,99,3,4,2,2,1,2,5,1,2,0,2,1,1,0,0,0,0,0,2,2,0,0,0,0,0,34,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readInt/0,false,116,3,3,1,2,1,2,7,1,4,0,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,34,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readBoolean/0,false,218,2,1,0,1,2,1,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,LittleEndianDataInputStream/1[java.io.InputStream],true,51,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readFloat/0,false,158,2,1,0,1,1,2,3,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,readChar/0,false,206,2,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/UnsignedBytes.java,com.google.common.primitives.UnsignedBytes$ArraysCompareUnsignedComparatorMaker$Anonymous1,tryMakeArraysCompareUnsignedComparator/0,false,524,5,0,0,0,2,1,9,2,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,20,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/FuturesGetChecked.java,com.google.common.util.concurrent.FuturesGetChecked$GetCheckedTypeValidatorHolder$ClassValueValidator,validateClass/1[java.lang.Class<? extends java.lang.Exception>],false,139,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,"set/2[int,T]",false,907,3,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,reversePosition/1[int],false,878,2,2,0,2,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,"removeRange/2[int,int]",false,901,1,1,0,1,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,"add/2[int,T]",false,885,3,1,0,1,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,reverseIndex/1[int],false,872,2,2,0,2,1,2,5,1,1,1,2,0,0,0,0,0,1,0,1,1,2,0,0,0,0,6,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,ReverseList/1[java.util.List<T>],true,864,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,size/0,false,918,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,iterator/0,false,929,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,get/1[int],false,913,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,"subList/2[int,int]",false,923,4,4,0,4,1,5,4,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,getForwardList/0,false,868,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,clear/0,false,890,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,remove/1[int],false,896,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$ReverseList,listIterator/1[int],false,934,3,2,0,2,1,2,48,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,30,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashMap.java,com.google.common.collect.CompactHashMap$Anonymous3,getOutput/1[int],false,1060,3,3,0,3,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Equivalence.java,com.google.common.base.Equivalence$EquivalentToPredicate,"EquivalentToPredicate/2[com.google.common.base.Equivalence<T>,T]",true,318,4,1,0,1,1,1,4,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Equivalence.java,com.google.common.base.Equivalence$EquivalentToPredicate,hashCode/0,false,341,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Equivalence.java,com.google.common.base.Equivalence$EquivalentToPredicate,apply/1[T],false,324,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Equivalence.java,com.google.common.base.Equivalence$EquivalentToPredicate,toString/0,false,346,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Equivalence.java,com.google.common.base.Equivalence$EquivalentToPredicate,equals/1[java.lang.Object],false,329,3,1,0,1,3,2,10,3,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/EndpointPairIterator.java,com.google.common.graph.EndpointPairIterator$Undirected,computeNext/0,false,124,4,2,0,2,5,9,16,2,1,0,9,0,0,2,0,0,0,0,0,2,0,3,0,0,0,17,4,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/EndpointPairIterator.java,com.google.common.graph.EndpointPairIterator$Undirected,Undirected/1[com.google.common.graph.BaseGraph<N>],true,118,3,1,0,1,1,3,4,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultimap.java,com.google.common.collect.ImmutableMultimap$EntryCollection,iterator/0,false,616,4,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultimap.java,com.google.common.collect.ImmutableMultimap$EntryCollection,contains/1[java.lang.Object],false,631,2,1,0,1,2,3,7,2,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultimap.java,com.google.common.collect.ImmutableMultimap$EntryCollection,writeReplace/0,false,644,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultimap.java,com.google.common.collect.ImmutableMultimap$EntryCollection,"EntryCollection/1[com.google.common.collect.ImmutableMultimap<K,V>]",true,611,3,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultimap.java,com.google.common.collect.ImmutableMultimap$EntryCollection,isPartialView/0,false,621,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultimap.java,com.google.common.collect.ImmutableMultimap$EntryCollection,size/0,false,626,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$StringAsImmutableList,lastIndexOf/1[java.lang.Object],false,779,1,0,0,0,2,1,3,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$StringAsImmutableList,StringAsImmutableList/1[java.lang.String],true,769,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$StringAsImmutableList,isPartialView/0,false,790,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$StringAsImmutableList,get/1[int],false,795,2,2,0,2,1,3,4,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$StringAsImmutableList,"subList/2[int,int]",false,784,4,3,0,3,1,4,4,1,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$StringAsImmutableList,indexOf/1[java.lang.Object],false,774,1,0,0,0,2,1,3,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$StringAsImmutableList,writeReplace/0,false,810,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$StringAsImmutableList,size/0,false,801,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/CharMatcher.java,com.google.common.base.CharMatcher$SingleWidth,SingleWidth/0,true,1506,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CollectSpliterators.java,com.google.common.collect.CollectSpliterators$FlatMapSpliterator$Factory,"newFlatMapSpliterator/5[OutSpliteratorT,java.util.Spliterator<InElementT>,java.util.function.Function<? super InElementT,OutSpliteratorT>,int,long]",false,314,3,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheLoader.java,com.google.common.cache.CacheLoader$FunctionToCacheLoader,"FunctionToCacheLoader/1[com.google.common.base.Function<K,V>]",true,163,4,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/CacheLoader.java,com.google.common.cache.CacheLoader$FunctionToCacheLoader,load/1[K],false,168,4,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashMap.java,com.google.common.collect.CompactHashMap$KeySetView,remove/1[java.lang.Object],false,730,4,2,0,2,2,4,4,1,1,1,4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,14,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashMap.java,com.google.common.collect.CompactHashMap$KeySetView,spliterator/0,false,743,3,3,0,3,3,7,7,2,1,0,7,0,0,0,1,0,1,0,2,1,0,1,0,0,0,10,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashMap.java,com.google.common.collect.CompactHashMap$KeySetView,KeySetView/0,true,698,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashMap.java,com.google.common.collect.CompactHashMap$KeySetView,forEach/1[java.util.function.Consumer<? super K>],false,755,4,5,0,5,3,8,12,0,2,1,8,0,0,1,1,0,0,0,1,3,0,2,0,0,0,17,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashMap.java,com.google.common.collect.CompactHashMap$KeySetView,toArray/0,false,703,5,4,0,4,3,6,7,2,1,0,6,0,0,0,1,0,1,0,2,1,0,1,0,0,0,11,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashMap.java,com.google.common.collect.CompactHashMap$KeySetView,toArray/1[T[]],false,715,6,4,0,4,4,6,11,2,2,1,6,0,0,0,1,0,1,1,3,3,0,2,0,0,0,15,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashMap.java,com.google.common.collect.CompactHashMap$KeySetView,iterator/0,false,738,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,"addSuccessor/2[N,V]",false,69,4,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,successors/0,false,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,value/1[N],false,47,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,predecessors/0,false,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,removeSuccessor/1[N],false,56,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,"addPredecessor/2[N,V]",false,63,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,incidentEdgeIterator/1[N],false,40,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,removePredecessor/1[N],false,53,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/GraphConnections.java,com.google.common.graph.GraphConnections,adjacentNodes/0,false,34,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$WeightedSoftValueReference,getWeight/0,false,1647,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$WeightedSoftValueReference,"copyFor/3[java.lang.ref.ReferenceQueue<V>,V,com.google.common.cache.ReferenceEntry<K,V>]",false,1653,5,1,0,1,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$WeightedSoftValueReference,"WeightedSoftValueReference/4[java.lang.ref.ReferenceQueue<V>,V,com.google.common.cache.ReferenceEntry<K,V>,int]",true,1641,3,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TableCollectors.java,com.google.common.collect.TableCollectors$MutableCell,"merge/2[V,java.util.function.BinaryOperator<V>]",false,197,2,1,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TableCollectors.java,com.google.common.collect.TableCollectors$MutableCell,getColumnKey/0,false,188,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TableCollectors.java,com.google.common.collect.TableCollectors$MutableCell,"MutableCell/3[R,C,V]",true,176,4,3,0,3,1,3,5,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TableCollectors.java,com.google.common.collect.TableCollectors$MutableCell,getValue/0,false,193,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TableCollectors.java,com.google.common.collect.TableCollectors$MutableCell,getRowKey/0,false,183,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/TypeToken.java,com.google.common.reflect.TypeToken$Anonymous5,visitParameterizedType/1[java.lang.reflect.ParameterizedType],false,880,1,3,0,3,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/TypeToken.java,com.google.common.reflect.TypeToken$Anonymous5,visitWildcardType/1[java.lang.reflect.WildcardType],false,874,1,3,0,3,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/TypeToken.java,com.google.common.reflect.TypeToken$Anonymous5,visitTypeVariable/1[java.lang.reflect.TypeVariable<?>],false,868,0,3,0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/TypeToken.java,com.google.common.reflect.TypeToken$Anonymous5,visitGenericArrayType/1[java.lang.reflect.GenericArrayType],false,886,1,6,0,6,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multimaps.java,com.google.common.collect.Multimaps$Entries,contains/1[java.lang.Object],false,1850,3,2,0,2,2,4,7,2,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multimaps.java,com.google.common.collect.Multimaps$Entries,clear/0,false,1868,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
