file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MapMakerInternalMap.java,com.google.common.collect.MapMakerInternalMap$WriteThroughEntry,innerclass,3,3,0,3,2,2,0,3,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ConcurrentHashMultiset.java,com.google.common.collect.ConcurrentHashMultiset,class,19,22,3,19,70,8,0,38,116,0.7733333,0.0,0.0,25,3,16,5,0,4,20,0,0,0,3,1,0,3,0,0,2,0,25,313,39,9,29,1,4,12,29,31,3,28,5,3,1,0,303,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ForwardingQueue.java,com.google.common.collect.ForwardingQueue,class,7,10,3,7,13,2,0,9,45,0.0,0.0,0.0,10,0,5,0,5,0,10,1,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,3,0,0,0,0,0,0,1,0,0,0,112,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/LinearTransformation.java,com.google.common.math.LinearTransformation$RegularLinearTransformation,innerclass,5,5,0,5,12,2,0,2,0,0.44444445,0.0,0.0,9,0,6,1,0,2,8,0,0,0,3,0,0,0,0,3,2,0,1,42,8,0,3,0,1,1,4,8,5,4,1,0,0,0,19,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractMapBasedMultimap.java,com.google.common.collect.AbstractMapBasedMultimap$WrappedSet,innerclass,6,6,0,6,4,3,0,5,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0,4,1,3,1,0,0,0,27,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Sets.java,com.google.common.collect.Sets$SubSet,innerclass,5,5,0,5,6,3,0,2,0,0.375,0.0,0.0,4,0,3,0,0,1,4,0,0,0,2,0,0,2,0,0,2,0,1,33,3,0,2,0,2,0,2,3,1,3,0,1,0,0,12,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/MoreExecutors.java,com.google.common.util.concurrent.MoreExecutors$ScheduledListeningDecorator,innerclass,11,11,0,11,5,11,0,6,0,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,1,0,0,0,0,1,1,0,2,65,4,0,0,0,0,1,0,9,0,9,0,0,2,0,30,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/html/HtmlEscapers.java,com.google.common.html.HtmlEscapers,class,4,4,0,4,2,1,0,3,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,8,1,0,0,0,0,5,0,1,0,1,0,0,0,0,135,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/EmptyContiguousSet.java,com.google.common.collect.EmptyContiguousSet$SerializedForm,innerclass,5,5,0,5,2,1,0,0,0,0.25,-1.0,-1.0,2,0,0,2,0,0,0,0,0,0,2,1,0,2,0,0,2,0,0,10,1,0,0,0,0,0,1,2,0,2,0,0,0,0,13,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ForwardingMultiset.java,com.google.common.collect.ForwardingMultiset,class,12,18,6,12,31,6,0,29,325,0.0,0.0,0.0,26,0,9,0,17,0,26,1,0,0,0,0,0,0,0,0,0,0,10,93,24,1,1,0,0,0,5,0,0,0,2,0,1,0,127,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$EntrySet,innerclass,11,11,0,11,9,6,0,8,21,0.85714287,0.0,0.0,7,0,3,1,0,3,6,0,0,0,1,1,0,1,0,0,1,0,0,32,8,0,1,0,0,1,2,3,0,3,2,0,0,0,30,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Synchronized.java,com.google.common.collect.Synchronized$SynchronizedTable,innerclass,11,11,0,11,24,1,0,33,253,0.0,0.0,0.0,23,0,21,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,12,116,21,0,1,0,0,1,0,0,0,2,1,0,0,2,39,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TableCollectors.java,com.google.common.collect.TableCollectors,class,16,19,3,16,9,2,0,24,15,0.0,0.0,0.0,6,5,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19,100,5,1,2,0,0,9,0,2,1,15,2,0,2,7,34,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeTraverser.java,com.google.common.collect.TreeTraverser$Anonymous4$Anonymous5,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeMultimap.java,com.google.common.collect.TreeMultimap,class,15,16,1,15,16,6,0,19,41,0.6666667,0.0,0.0,15,3,8,3,0,4,12,0,0,0,3,1,0,3,0,0,1,0,10,63,11,0,1,0,0,3,1,6,0,4,1,0,0,0,191,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/ShortsMethodsForWeb.java,com.google.common.primitives.ShortsMethodsForWeb,class,1,2,1,1,0,1,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/LinearTransformation.java,com.google.common.math.LinearTransformation$NaNLinearTransformation,innerclass,2,2,0,2,6,2,0,0,15,1.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,0,0,1,1,0,0,21,6,0,0,0,0,1,0,1,0,1,0,0,0,0,20,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/Funnels.java,com.google.common.hash.Funnels$LongFunnel,enum,2,2,0,2,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Splitter.java,com.google.common.base.Splitter,class,14,20,6,14,24,2,0,29,152,0.7625,0.0,0.0,20,7,16,3,0,1,17,0,0,0,4,0,0,4,0,0,4,0,20,225,20,1,1,0,0,5,4,7,0,15,1,5,3,4,343,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$FilteredEntrySortedMap$SortedKeySet,innerclass,6,6,0,6,6,6,0,8,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ArrayTable.java,com.google.common.collect.ArrayTable$Column,innerclass,5,5,0,5,4,4,0,2,0,0.25,0.0,0.0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,1,0,0,16,3,0,0,0,0,1,0,1,0,1,0,0,0,0,14,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CollectSpliterators.java,com.google.common.collect.CollectSpliterators$FlatMapSpliteratorOfLong,innerclass,3,3,0,3,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ComparatorOrdering.java,com.google.common.collect.ComparatorOrdering,class,9,11,2,9,7,2,0,5,0,0.4,0.0,0.0,5,0,4,0,0,1,5,0,0,0,2,1,0,1,0,1,2,0,1,26,6,0,1,0,0,0,1,3,0,3,1,0,0,0,30,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Sets.java,com.google.common.collect.Sets$SubSet$Anonymous10,anonymous,4,4,0,4,4,1,0,4,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,1,15,2,0,2,0,1,0,3,4,1,3,1,0,0,0,14,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableSortedMultiset.java,com.google.common.collect.ImmutableSortedMultiset$Builder,innerclass,8,8,0,8,8,3,0,9,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,91,9,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/UnsignedBytes.java,com.google.common.primitives.UnsignedBytes$ArraysCompareUnsignedComparatorMaker,enum,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,2,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/Invokable.java,com.google.common.reflect.Invokable$MethodInvokable,innerclass,3,3,0,3,11,2,0,15,0,0.09090909,0.0,0.0,11,0,4,0,0,7,11,0,5,0,1,0,0,0,0,1,1,0,1,37,10,0,0,0,1,0,0,1,0,1,0,0,0,0,28,8,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Queues.java,com.google.common.collect.Queues,class,11,12,1,11,38,1,0,14,253,0.0,0.0,0.0,23,22,22,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,19,145,28,3,2,2,0,6,2,16,6,13,5,0,0,0,176,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/FilteredKeyMultimap.java,com.google.common.collect.FilteredKeyMultimap$Entries,innerclass,9,9,0,9,5,2,0,8,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,0,1,0,1,0,1,2,0,0,0,9,0,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/AbstractHasher.java,com.google.common.hash.AbstractHasher,class,9,16,7,9,19,1,6,22,78,0.0,0.0,0.0,13,0,13,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,3,69,13,4,0,0,6,0,14,6,9,5,2,0,0,0,49,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractFuture.java,com.google.common.util.concurrent.AbstractFuture$Listener,innerclass,2,2,0,2,2,1,0,0,0,0.5,0.0,0.0,2,0,0,0,0,2,2,0,0,0,4,1,0,0,0,4,3,0,0,14,0,0,0,0,0,0,0,5,0,4,0,0,0,0,21,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractMapBasedMultimap.java,com.google.common.collect.AbstractMapBasedMultimap$Anonymous3,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractMapBasedMultimap.java,com.google.common.collect.AbstractMapBasedMultimap$Anonymous2,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$ViewCachingAbstractMap,innerclass,7,7,0,7,9,2,0,3,9,0.6666667,0.0,0.0,6,0,3,0,0,3,6,1,0,0,3,0,0,3,0,0,0,0,0,24,5,0,3,0,3,0,0,6,0,6,0,0,0,0,41,1032,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/TypeResolver.java,com.google.common.reflect.TypeResolver,class,10,16,6,10,23,2,0,24,79,0.71428573,0.0,0.0,14,4,3,7,0,4,7,0,0,0,1,0,0,1,0,0,1,0,5,340,16,2,1,1,1,1,2,18,1,15,1,1,4,0,170,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Lists.java,com.google.common.collect.Lists$TransformingRandomAccessList$Anonymous2,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Ordering.java,com.google.common.collect.Ordering$ArbitraryOrdering,innerclass,7,7,0,7,12,2,0,9,6,0.75,0.0,0.0,4,0,2,1,0,1,3,0,0,0,2,0,0,2,0,0,2,0,2,42,8,0,7,0,0,1,7,9,0,7,2,0,0,0,28,8,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/SipHashFunction.java,com.google.common.hash.SipHashFunction,class,8,10,2,8,9,4,0,3,0,0.41666666,0.0,0.0,6,0,5,0,0,1,6,0,0,0,6,2,0,5,0,1,6,0,0,95,6,0,4,0,5,7,8,7,1,7,1,0,1,0,65,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/Doubles.java,com.google.common.primitives.Doubles$DoubleArrayAsList,innerclass,6,6,0,6,28,3,0,15,0,0.4,0.0,0.0,15,0,12,0,0,3,15,0,0,0,4,1,0,1,0,3,4,0,7,99,20,3,5,0,1,1,13,17,14,15,3,0,0,0,50,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractTable.java,com.google.common.collect.AbstractTable,class,18,32,14,18,32,4,0,29,231,0.8478261,0.0,0.0,23,0,17,0,0,6,23,1,0,0,2,0,0,2,0,0,0,0,12,135,21,2,6,0,4,1,2,7,0,7,2,1,2,0,52,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/ServiceManager.java,com.google.common.util.concurrent.ServiceManager,class,22,23,1,22,23,5,0,33,15,0.78666675,0.0,0.0,15,0,15,0,0,0,15,0,0,0,5,3,0,5,0,0,5,0,3,378,8,5,2,1,0,8,0,8,2,7,2,2,6,0,320,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LoadingSerializationProxy,innerclass,10,10,0,10,8,3,0,8,0,0.5625,0.0,0.0,8,0,5,2,0,1,6,0,0,0,2,1,0,1,0,1,1,0,0,30,5,0,0,0,0,0,1,3,0,3,0,0,0,0,66,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/eventbus/Subscriber.java,com.google.common.eventbus.Subscriber$SynchronizedSubscriber,innerclass,3,3,0,3,2,2,0,1,1,0.0,NaN,NaN,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/reflect/TypeToken.java,com.google.common.reflect.TypeToken$TypeFilter,enum,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,2,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/CycleDetectingLockFactory.java,com.google.common.util.concurrent.CycleDetectingLockFactory$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multimap.java,com.google.common.collect.Multimap,interface,11,55,44,11,21,1,0,6,210,0.0,0.0,0.0,21,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,8,0,0,0,1,0,0,0,1,378,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/CharSink.java,com.google.common.io.CharSink,class,5,14,9,5,12,1,2,14,45,0.0,0.0,0.0,10,0,8,1,1,0,9,1,0,0,0,0,0,0,0,0,0,0,2,41,2,1,0,3,1,1,0,4,0,4,2,0,0,0,145,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractMapBasedMultiset.java,com.google.common.collect.AbstractMapBasedMultiset$MapBasedMultisetIterator,innerclass,5,5,0,5,8,1,0,11,0,0.375,0.0,0.0,4,0,3,0,0,1,4,0,0,0,4,0,0,0,0,4,1,0,3,33,2,0,2,0,0,0,5,6,0,5,1,0,0,0,27,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ForwardingConcurrentMap.java,com.google.common.collect.ForwardingConcurrentMap,class,7,10,3,7,6,2,0,5,15,0.0,0.0,0.0,6,0,4,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,1,0,0,0,0,0,0,0,0,77,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/CycleDetectingLockFactory.java,com.google.common.util.concurrent.CycleDetectingLockFactory$LockGraphNode,innerclass,6,6,0,6,14,1,0,22,6,0.6666667,0.0,0.0,5,0,0,1,0,4,4,0,0,0,3,0,0,0,0,3,3,0,0,58,7,2,5,0,0,1,0,12,0,11,2,0,0,0,108,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/AbstractHashFunction.java,com.google.common.hash.AbstractHashFunction,class,10,20,10,10,10,1,9,15,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0,0,0,1,5,1,2,1,0,0,0,0,44,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/StandardSystemProperty.java,com.google.common.base.StandardSystemProperty,enum,3,4,1,3,4,1,0,3,0,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1,42,3,0,0,0,0,29,0,1,1,1,0,0,0,0,147,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Suppliers.java,com.google.common.base.Suppliers$SupplierComposition,innerclass,10,10,0,10,6,1,0,7,0,0.26666668,0.0,0.0,5,0,4,0,0,1,5,0,0,0,3,1,0,1,0,2,3,0,3,25,5,0,0,0,0,3,1,4,1,4,1,0,0,0,24,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Iterables.java,com.google.common.collect.Iterables$Anonymous10,anonymous,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Tables.java,com.google.common.collect.Tables$TransposeTable,innerclass,13,13,0,13,20,2,0,24,0,0.0,0.0,0.0,20,0,17,0,0,3,20,0,0,0,1,0,0,0,0,1,1,0,4,63,17,0,0,0,0,1,0,1,0,1,0,0,0,0,32,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/eventbus/Dispatcher.java,com.google.common.eventbus.Dispatcher$PerThreadQueuedDispatcher$Event,innerclass,1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/AbstractDirectedNetworkConnections.java,com.google.common.graph.AbstractDirectedNetworkConnections,class,5,7,2,5,16,1,0,14,13,0.59999996,0.0,0.0,10,0,9,0,0,1,10,0,0,0,3,0,0,1,0,2,2,0,8,64,7,0,2,0,0,0,0,7,0,7,1,1,0,0,58,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/RecursiveDeleteOption.java,com.google.common.io.RecursiveDeleteOption,enum,3,4,1,3,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/CharMatcher.java,com.google.common.base.CharMatcher$Or,innerclass,3,3,0,3,4,2,0,3,0,0.0,0.0,0.0,4,0,2,0,0,2,4,0,0,0,2,0,0,0,0,2,2,0,2,18,2,0,0,0,0,2,0,2,1,2,0,0,0,0,21,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CollectSpliterators.java,com.google.common.collect.CollectSpliterators,class,14,47,33,14,18,9,0,13,36,0.0,0.0,0.0,9,8,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,23,271,8,0,10,0,9,8,10,0,0,0,1,1,8,0,71,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/eventbus/Dispatcher.java,com.google.common.eventbus.Dispatcher$ImmediateDispatcher,innerclass,3,3,0,3,2,2,0,4,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,9,0,1,0,0,0,0,0,1,0,1,1,0,0,0,18,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/SmoothRateLimiter.java,com.google.common.util.concurrent.SmoothRateLimiter$SmoothBursty,innerclass,2,2,0,2,6,3,0,0,4,0.5,0.0,0.0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,1,0,0,23,2,0,2,0,1,0,3,5,3,2,1,0,0,0,63,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ForwardingSortedMap.java,com.google.common.collect.ForwardingSortedMap$StandardKeySet,innerclass,3,3,0,3,1,6,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/DirectedGraphConnections.java,com.google.common.graph.DirectedGraphConnections$NodeConnection$Pred,innerclass,4,4,0,4,4,2,0,2,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,1,0,0,0,1,0,1,0,0,0,9,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/FluentFuture.java,com.google.common.util.concurrent.FluentFuture,class,20,31,11,20,11,10,0,9,45,0.0,0.0,0.0,10,2,9,0,0,1,10,0,7,0,0,0,0,0,0,0,0,0,7,51,8,0,0,0,0,6,0,0,0,0,0,0,1,0,332,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/FileBackedOutputStream.java,com.google.common.io.FileBackedOutputStream$MemoryOutput,innerclass,1,1,0,1,2,3,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/FuturesGetChecked.java,com.google.common.util.concurrent.FuturesGetChecked$GetCheckedTypeValidatorHolder$ClassValueValidator$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MultimapBuilder.java,com.google.common.collect.MultimapBuilder,class,14,18,4,14,10,5,0,9,39,0.7,0.0,0.0,10,7,9,1,0,0,9,1,0,0,1,1,0,1,0,0,1,0,8,205,8,0,0,0,0,3,1,2,0,2,0,4,10,0,154,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ForwardingNavigableMap.java,com.google.common.collect.ForwardingNavigableMap$StandardDescendingMap,innerclass,5,5,0,5,4,3,0,2,6,0.0,0.0,0.0,4,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,1,0,0,46,4,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/JdkPattern.java,com.google.common.base.JdkPattern,class,6,9,3,6,5,3,0,5,0,0.4,0.0,0.0,5,0,4,0,0,1,5,0,0,0,2,1,0,2,0,0,2,0,1,43,4,0,0,0,0,0,1,2,0,2,0,0,1,0,26,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Sets.java,com.google.common.collect.Sets$Anonymous7$Anonymous8,anonymous,3,3,0,3,5,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,3,2,0,0,0,0,0,2,0,2,2,0,0,0,8,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Traverser.java,com.google.common.graph.Traverser$InsertionOrder,enum,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,2,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Synchronized.java,com.google.common.collect.Synchronized$SynchronizedRandomAccessList,innerclass,5,5,0,5,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,11,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/FinalizableWeakReference.java,com.google.common.base.FinalizableWeakReference,class,6,6,0,6,1,3,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1025,0
